workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
cart	rocksdb 11.8.1	1		1	run	1.009	base-level	4.000
cart	rocksdb 11.8.1	1		1	run	1.009	current-super-version-number	421.000
cart	rocksdb 11.8.1	1		1	run	1.009	is-file-deletions-enabled	1.000
cart	rocksdb 11.8.1	1		1	run	1.009	min-log-number-to-keep	561.000
cart	rocksdb 11.8.1	1		1	run	1.009	min-obsolete-sst-number-to-keep	555.000
cart	rocksdb 11.8.1	1		1	run	1.009	obsolete-sst-files-size	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	oldest-snapshot-sequence	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	oldest-snapshot-time	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	compaction-abort-count	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-blob-files	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	total-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	live-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	live-blob-file-garbage-size	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	mem_avail_mb	126298.410
cart	rocksdb 11.8.1	1		1	run	1.009	load1	4.698
cart	rocksdb 11.8.1	1		1	run	1.009	peak_rss_mb	342.156
cart	rocksdb 11.8.1	1		1	run	1.009	minflt	216145.000
cart	rocksdb 11.8.1	1		1	run	1.009	majflt	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	vol_ctxsw	11069.000
cart	rocksdb 11.8.1	1		1	run	1.009	invol_ctxsw	3974.000
cart	rocksdb 11.8.1	1		1	run	1.009	rss_mb	309.598
cart	rocksdb 11.8.1	1		1	run	1.009	io_read_mb	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	io_write_mb	34239.418
cart	rocksdb 11.8.1	1		1	run	1.009	threads	6.000
cart	rocksdb 11.8.1	1		1	run	1.009	disk_bytes	11772540249.000
cart	rocksdb 11.8.1	1		1	run	2.015	wu_per_s	63116.093
cart	rocksdb 11.8.1	1		1	run	2.015	ops_per_s	78008.096
cart	rocksdb 11.8.1	1		1	run	2.015	num-immutable-mem-table	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	mem-table-flush-pending	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	compaction-pending	1.000
cart	rocksdb 11.8.1	1		1	run	2.015	background-errors	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	cur-size-active-mem-table	23070720.000
cart	rocksdb 11.8.1	1		1	run	2.015	cur-size-all-mem-tables	23070720.000
cart	rocksdb 11.8.1	1		1	run	2.015	size-all-mem-tables	23070720.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-entries-active-mem-table	9739.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-entries-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-deletes-active-mem-table	4320.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-deletes-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	estimate-num-keys	2635401.000
cart	rocksdb 11.8.1	1		1	run	2.015	estimate-table-readers-mem	107303992.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-snapshots	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-live-versions	2.000
cart	rocksdb 11.8.1	1		1	run	2.015	estimate-live-data-size	10293431814.000
cart	rocksdb 11.8.1	1		1	run	2.015	total-sst-files-size	11174258554.000
cart	rocksdb 11.8.1	1		1	run	2.015	live-sst-files-size	11174258554.000
cart	rocksdb 11.8.1	1		1	run	2.015	estimate-pending-compaction-bytes	19263292981.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-running-compactions	1.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-running-flushes	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	actual-delayed-write-rate	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	is-write-stopped	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	block-cache-capacity	33554432.000
cart	rocksdb 11.8.1	1		1	run	2.015	block-cache-usage	33548672.000
cart	rocksdb 11.8.1	1		1	run	2.015	block-cache-pinned-usage	63616.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-immutable-mem-table-flushed	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-running-compaction-sorted-runs	10.000
cart	rocksdb 11.8.1	1		1	run	2.015	base-level	4.000
cart	rocksdb 11.8.1	1		1	run	2.015	current-super-version-number	425.000
cart	rocksdb 11.8.1	1		1	run	2.015	is-file-deletions-enabled	1.000
cart	rocksdb 11.8.1	1		1	run	2.015	min-log-number-to-keep	573.000
cart	rocksdb 11.8.1	1		1	run	2.015	min-obsolete-sst-number-to-keep	555.000
cart	rocksdb 11.8.1	1		1	run	2.015	obsolete-sst-files-size	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	oldest-snapshot-sequence	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	oldest-snapshot-time	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	compaction-abort-count	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	num-blob-files	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	total-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	live-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	live-blob-file-garbage-size	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	cpu_util_pct	8.292
cart	rocksdb 11.8.1	1		1	run	2.015	mem_avail_mb	126276.801
cart	rocksdb 11.8.1	1		1	run	2.015	load1	4.698
cart	rocksdb 11.8.1	1		1	run	2.015	proc_cpu_pct	165.812
cart	rocksdb 11.8.1	1		1	run	2.015	peak_rss_mb	348.156
cart	rocksdb 11.8.1	1		1	run	2.015	minflt	237141.000
cart	rocksdb 11.8.1	1		1	run	2.015	majflt	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	vol_ctxsw	11222.000
cart	rocksdb 11.8.1	1		1	run	2.015	invol_ctxsw	4130.000
cart	rocksdb 11.8.1	1		1	run	2.015	rss_mb	311.598
cart	rocksdb 11.8.1	1		1	run	2.015	io_read_mb	0.000
cart	rocksdb 11.8.1	1		1	run	2.015	io_write_mb	35381.664
cart	rocksdb 11.8.1	1		1	run	2.015	threads	6.000
cart	rocksdb 11.8.1	1		1	run	2.015	disk_bytes	12837022394.000
cart	rocksdb 11.8.1	1		1	run	3.017	wu_per_s	59478.254
cart	rocksdb 11.8.1	1		1	run	3.017	ops_per_s	73683.803
cart	rocksdb 11.8.1	1		1	run	3.017	num-immutable-mem-table	1.000
cart	rocksdb 11.8.1	1		1	run	3.017	mem-table-flush-pending	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	compaction-pending	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	background-errors	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	cur-size-active-mem-table	2099200.000
cart	rocksdb 11.8.1	1		1	run	3.017	cur-size-all-mem-tables	68952040.000
cart	rocksdb 11.8.1	1		1	run	3.017	size-all-mem-tables	68952040.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-entries-active-mem-table	614.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-entries-imm-mem-tables	28398.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-deletes-active-mem-table	286.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-deletes-imm-mem-tables	12469.000
cart	rocksdb 11.8.1	1		1	run	3.017	estimate-num-keys	2640892.000
cart	rocksdb 11.8.1	1		1	run	3.017	estimate-table-readers-mem	108009264.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-snapshots	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-live-versions	1.000
cart	rocksdb 11.8.1	1		1	run	3.017	estimate-live-data-size	10670455099.000
cart	rocksdb 11.8.1	1		1	run	3.017	total-sst-files-size	11232611741.000
cart	rocksdb 11.8.1	1		1	run	3.017	live-sst-files-size	11232611741.000
cart	rocksdb 11.8.1	1		1	run	3.017	estimate-pending-compaction-bytes	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-running-compactions	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-running-flushes	1.000
cart	rocksdb 11.8.1	1		1	run	3.017	actual-delayed-write-rate	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	is-write-stopped	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	block-cache-capacity	33554432.000
cart	rocksdb 11.8.1	1		1	run	3.017	block-cache-usage	33543440.000
cart	rocksdb 11.8.1	1		1	run	3.017	block-cache-pinned-usage	5360.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-immutable-mem-table-flushed	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-running-compaction-sorted-runs	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	base-level	4.000
cart	rocksdb 11.8.1	1		1	run	3.017	current-super-version-number	460.000
cart	rocksdb 11.8.1	1		1	run	3.017	is-file-deletions-enabled	1.000
cart	rocksdb 11.8.1	1		1	run	3.017	min-log-number-to-keep	579.000
cart	rocksdb 11.8.1	1		1	run	3.017	min-obsolete-sst-number-to-keep	588.000
cart	rocksdb 11.8.1	1		1	run	3.017	obsolete-sst-files-size	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	oldest-snapshot-sequence	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	oldest-snapshot-time	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	compaction-abort-count	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	num-blob-files	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	total-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	live-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	live-blob-file-garbage-size	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	cpu_util_pct	7.987
cart	rocksdb 11.8.1	1		1	run	3.017	mem_avail_mb	126267.148
cart	rocksdb 11.8.1	1		1	run	3.017	load1	4.698
cart	rocksdb 11.8.1	1		1	run	3.017	proc_cpu_pct	158.553
cart	rocksdb 11.8.1	1		1	run	3.017	peak_rss_mb	348.156
cart	rocksdb 11.8.1	1		1	run	3.017	minflt	253841.000
