workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
scan	rocksdb 11.8.1	64		1	seed	42.766	keys_per_s	5876.998
scan	rocksdb 11.8.1	64		1	seed	42.766	seed_keys	802816.000
scan	rocksdb 11.8.1	64		1	seed	43.007	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	43.007	seed_keys	802816.000
scan	rocksdb 11.8.1	64		1	seed	43.269	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	43.269	seed_keys	802816.000
scan	rocksdb 11.8.1	64		1	seed	43.510	keys_per_s	67993.138
scan	rocksdb 11.8.1	64		1	seed	43.510	seed_keys	819200.000
scan	rocksdb 11.8.1	64		1	seed	43.751	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	43.751	seed_keys	819200.000
scan	rocksdb 11.8.1	64		1	seed	44.012	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	44.012	seed_keys	819200.000
scan	rocksdb 11.8.1	64		1	seed	44.253	keys_per_s	67986.354
scan	rocksdb 11.8.1	64		1	seed	44.253	seed_keys	835584.000
scan	rocksdb 11.8.1	64		1	seed	44.515	keys_per_s	62645.739
scan	rocksdb 11.8.1	64		1	seed	44.515	seed_keys	851968.000
scan	rocksdb 11.8.1	64		1	seed	44.756	keys_per_s	40286.853
scan	rocksdb 11.8.1	64		1	seed	44.756	seed_keys	861696.000
scan	rocksdb 11.8.1	64		1	seed	45.018	keys_per_s	25488.030
scan	rocksdb 11.8.1	64		1	seed	45.018	seed_keys	868352.000
scan	rocksdb 11.8.1	64		1	seed	45.259	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	45.259	seed_keys	868352.000
scan	rocksdb 11.8.1	64		1	seed	45.500	keys_per_s	67983.072
scan	rocksdb 11.8.1	64		1	seed	45.500	seed_keys	884736.000
scan	rocksdb 11.8.1	64		1	seed	45.762	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	45.762	seed_keys	884736.000
scan	rocksdb 11.8.1	64		1	seed	46.003	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	46.003	seed_keys	884736.000
scan	rocksdb 11.8.1	64		1	seed	46.265	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	46.265	seed_keys	884736.000
scan	rocksdb 11.8.1	64		1	seed	46.505	keys_per_s	68012.739
scan	rocksdb 11.8.1	64		1	seed	46.505	seed_keys	901120.000
scan	rocksdb 11.8.1	64		1	seed	46.767	keys_per_s	62680.261
