engine,workload,threads,table_size,iteration,time_s,tps,qps,latency_avg_ms,latency_p95_ms
InnoDB,oltp_write_only,16,1000000,1,80,4599.04,27594.34,2.81,2.81
InnoDB,oltp_write_only,16,1000000,1,90,5149.99,30898.92,3.55,3.55
InnoDB,oltp_write_only,16,1000000,1,100,4780.84,28685.82,3.07,3.07
InnoDB,oltp_write_only,16,1000000,1,110,5221.68,31329.16,2.43,2.43
InnoDB,oltp_write_only,16,1000000,1,120,5342.25,32054.31,2.66,2.66
InnoDB,oltp_write_only,16,1000000,1,130,4994.04,29963.94,2.39,2.39
InnoDB,oltp_write_only,16,1000000,1,140,4927.12,29562.74,3.96,3.96
InnoDB,oltp_write_only,16,1000000,1,150,5213.29,31279.56,2.61,2.61
InnoDB,oltp_write_only,16,1000000,1,160,4933.34,29600.05,4.03,4.03
InnoDB,oltp_write_only,16,1000000,1,170,5064.86,30389.57,2.57,2.57
InnoDB,oltp_write_only,16,1000000,1,180,5046.99,30283.02,3.49,3.49
InnoDB,oltp_write_only,16,1000000,1,190,4987.01,29921.29,4.25,4.25
InnoDB,oltp_write_only,16,1000000,1,200,4793.12,28758.34,4.33,4.33
InnoDB,oltp_write_only,16,1000000,1,210,4784.09,28704.77,3.25,3.25
InnoDB,oltp_write_only,16,1000000,1,220,5102.39,30614.76,3.43,3.43
InnoDB,oltp_write_only,16,1000000,1,230,4772.93,28637.81,3.62,3.62
InnoDB,oltp_write_only,16,1000000,1,240,4799.97,28799.50,3.25,3.25
InnoDB,oltp_write_only,16,1000000,1,250,4554.68,27327.36,3.82,3.82
InnoDB,oltp_write_only,16,1000000,1,260,4486.02,26916.10,3.75,3.75
InnoDB,oltp_write_only,16,1000000,1,270,4481.88,26892.50,3.75,3.75
InnoDB,oltp_write_only,16,1000000,1,280,4225.01,25353.68,3.89,3.89
InnoDB,oltp_write_only,16,1000000,1,290,4687.09,28117.46,3.02,3.02
InnoDB,oltp_write_only,16,1000000,1,300,4836.13,29017.89,4.18,4.18
InnoDB,oltp_read_write,32,1000000,1,10,2080.38,41658.65,9.22,9.22
InnoDB,oltp_read_write,32,1000000,1,20,2107.21,42142.86,9.22,9.22
InnoDB,oltp_read_write,32,1000000,1,30,2268.99,45378.70,8.28,8.28
InnoDB,oltp_read_write,32,1000000,1,40,2168.31,43367.02,6.55,6.55
InnoDB,oltp_read_write,32,1000000,1,50,2096.00,41919.25,7.70,7.70
InnoDB,oltp_read_write,32,1000000,1,60,2285.03,45703.25,16.41,16.41
InnoDB,oltp_read_write,32,1000000,1,70,2436.88,48722.51,8.28,8.28
InnoDB,oltp_read_write,32,1000000,1,80,2359.68,47191.64,12.30,12.30
InnoDB,oltp_read_write,32,1000000,1,90,2434.63,48710.32,27.17,27.17
InnoDB,oltp_read_write,32,1000000,1,100,2342.39,46845.23,9.39,9.39
InnoDB,oltp_read_write,32,1000000,1,110,2433.40,48667.19,24.38,24.38
InnoDB,oltp_read_write,32,1000000,1,120,2508.97,50178.74,6.91,6.91
InnoDB,oltp_read_write,32,1000000,1,130,2502.63,50052.61,16.41,16.41
InnoDB,oltp_read_write,32,1000000,1,140,2477.49,49549.01,22.28,22.28
InnoDB,oltp_read_write,32,1000000,1,150,2768.97,55379.84,21.11,21.11
InnoDB,oltp_read_write,32,1000000,1,160,2523.96,50479.76,10.27,10.27
InnoDB,oltp_read_write,32,1000000,1,170,2517.00,50340.35,6.91,6.91
InnoDB,oltp_read_write,32,1000000,1,180,2539.60,50779.73,7.17,7.17
InnoDB,oltp_read_write,32,1000000,1,190,2646.98,52951.00,14.73,14.73
InnoDB,oltp_read_write,32,1000000,1,200,2590.72,51814.71,19.29,19.29
InnoDB,oltp_read_write,32,1000000,1,210,2629.47,52590.13,9.56,9.56
InnoDB,oltp_read_write,32,1000000,1,220,2641.63,52834.67,9.39,9.39
InnoDB,oltp_read_write,32,1000000,1,230,2647.62,52938.05,5.77,5.77
InnoDB,oltp_read_write,32,1000000,1,240,2834.62,56705.48,5.88,5.88
InnoDB,oltp_read_write,32,1000000,1,250,2630.46,52607.84,5.88,5.88
InnoDB,oltp_read_write,32,1000000,1,260,2856.50,57130.20,26.20,26.20
InnoDB,oltp_read_write,32,1000000,1,270,2720.96,54418.80,33.12,33.12
InnoDB,oltp_read_write,32,1000000,1,280,2705.71,54113.92,5.77,5.77
InnoDB,oltp_read_write,32,1000000,1,290,2701.05,54003.77,10.65,10.65
InnoDB,oltp_read_write,32,1000000,1,300,2848.16,56963.07,7.43,7.43
InnoDB,oltp_point_select,32,1000000,1,10,412307.68,412307.68,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,20,415700.71,415700.71,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,30,415861.34,415861.34,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,40,415620.10,415620.10,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,50,415999.33,415999.33,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,60,416370.83,416370.83,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,70,416413.04,416413.04,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,80,416098.14,416098.14,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,90,415820.16,415820.16,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,100,415757.65,415757.85,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,110,415622.61,415622.41,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,120,415972.79,415972.79,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,130,415988.70,415988.70,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,140,415716.32,415716.32,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,150,415984.07,415984.07,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,160,416025.05,416025.05,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,170,416025.37,416025.37,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,180,416188.88,416188.88,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,190,416239.14,416239.14,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,200,416168.51,416168.51,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,210,415831.22,415831.22,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,220,415858.03,415858.03,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,230,415977.59,415977.69,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,240,415805.74,415805.64,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,250,415841.73,415841.73,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,260,415949.65,415949.65,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,270,416169.29,416169.29,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,280,415928.44,415928.44,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,290,416166.16,416166.16,0.08,0.08
InnoDB,oltp_point_select,32,1000000,1,300,416081.24,416081.24,0.08,0.08
InnoDB,oltp_insert,32,1000000,1,10,50412.50,50412.50,0.34,0.34
InnoDB,oltp_insert,32,1000000,1,20,45547.94,45547.94,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,30,34248.50,34248.50,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,40,31154.62,31154.62,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,50,28856.66,28856.66,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,60,30122.08,30122.08,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,70,33035.60,33035.60,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,80,37542.19,37542.19,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,90,39934.83,39934.83,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,100,43078.41,43078.41,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,110,39054.36,39054.36,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,120,33188.47,33188.47,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,130,31720.90,31720.90,0.30,0.30
InnoDB,oltp_insert,32,1000000,1,140,29363.24,29363.24,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,150,27974.82,27974.82,0.30,0.30
InnoDB,oltp_insert,32,1000000,1,160,30753.77,30753.77,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,170,32668.93,32668.93,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,180,33297.96,33297.96,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,190,36068.97,36068.97,0.30,0.30
InnoDB,oltp_insert,32,1000000,1,200,41267.00,41267.00,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,210,43159.06,43159.06,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,220,41901.16,41901.16,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,230,43262.24,43262.24,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,240,42335.31,42335.31,0.32,0.32
InnoDB,oltp_insert,32,1000000,1,250,44857.36,44857.36,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,260,42035.76,42035.76,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,270,44743.91,44744.01,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,280,42650.01,42649.91,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,290,43055.77,43055.77,0.31,0.31
InnoDB,oltp_insert,32,1000000,1,300,41062.19,41062.19,0.32,0.32
InnoDB,oltp_write_only,32,1000000,1,10,5438.45,32638.61,9.06,9.06
InnoDB,oltp_write_only,32,1000000,1,20,5213.84,31285.16,10.84,10.84
InnoDB,oltp_write_only,32,1000000,1,30,5406.78,32437.86,6.91,6.91
InnoDB,oltp_write_only,32,1000000,1,40,4856.69,29140.23,6.79,6.79
InnoDB,oltp_write_only,32,1000000,1,50,4078.20,24469.70,7.84,7.84
InnoDB,oltp_write_only,32,1000000,1,60,4518.69,27113.02,7.70,7.70
InnoDB,oltp_write_only,32,1000000,1,70,4093.31,24559.85,7.56,7.56
InnoDB,oltp_write_only,32,1000000,1,80,4409.27,26454.04,7.04,7.04
InnoDB,oltp_write_only,32,1000000,1,90,4421.90,26532.93,9.56,9.56
InnoDB,oltp_write_only,32,1000000,1,100,4831.48,28988.38,8.43,8.43
InnoDB,oltp_write_only,32,1000000,1,110,4846.65,29078.87,8.58,8.58
InnoDB,oltp_write_only,32,1000000,1,120,5644.89,33870.33,13.95,13.95
InnoDB,oltp_write_only,32,1000000,1,130,5542.41,33254.08,7.98,7.98
InnoDB,oltp_write_only,32,1000000,1,140,5514.60,33087.29,5.99,5.99
InnoDB,oltp_write_only,32,1000000,1,150,5432.02,32591.79,10.65,10.65
InnoDB,oltp_write_only,32,1000000,1,160,5550.00,33300.50,11.24,11.24
InnoDB,oltp_write_only,32,1000000,1,170,5492.50,32954.61,8.90,8.90
InnoDB,oltp_write_only,32,1000000,1,180,5537.36,33225.17,11.24,11.24
InnoDB,oltp_write_only,32,1000000,1,190,5475.23,32848.89,11.24,11.24
InnoDB,oltp_write_only,32,1000000,1,200,5512.29,33075.74,6.67,6.67
InnoDB,oltp_write_only,32,1000000,1,210,5518.78,33111.40,13.70,13.70
InnoDB,oltp_write_only,32,1000000,1,220,5515.92,33098.60,8.28,8.28
InnoDB,oltp_write_only,32,1000000,1,230,5556.38,33336.00,8.74,8.74
InnoDB,oltp_write_only,32,1000000,1,240,5593.19,33559.23,7.84,7.84
InnoDB,oltp_write_only,32,1000000,1,250,5400.71,32404.27,8.90,8.90
InnoDB,oltp_write_only,32,1000000,1,260,3906.70,23439.00,15.27,15.27
InnoDB,oltp_write_only,32,1000000,1,270,2844.51,17068.19,34.95,34.95
InnoDB,oltp_write_only,32,1000000,1,280,2257.88,13546.89,22.69,22.69
InnoDB,oltp_write_only,32,1000000,1,290,2325.81,13953.84,28.16,28.16
InnoDB,oltp_write_only,32,1000000,1,300,3049.09,18295.54,12.30,12.30
