workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	compaction-abort-count	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-blob-files	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	total-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	live-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	live-blob-file-garbage-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	cpu_util_pct	4.470
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	mem_avail_mb	126585.773
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	load1	4.723
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	proc_cpu_pct	100.154
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	peak_rss_mb	68.594
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	minflt	14799.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	majflt	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	vol_ctxsw	859.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	invol_ctxsw	23.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	rss_mb	67.965
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	io_read_mb	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	io_write_mb	43.523
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	threads	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	disk_bytes	45595299.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	wu_per_s	133347.829
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	ops_per_s	133347.829
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-immutable-mem-table	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	mem-table-flush-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	compaction-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	background-errors	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	cur-size-active-mem-table	61868032.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	cur-size-all-mem-tables	61868032.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	size-all-mem-tables	61868032.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-entries-active-mem-table	244720.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-entries-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-deletes-active-mem-table	50680.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-deletes-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	estimate-num-keys	143360.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	estimate-table-readers-mem	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-snapshots	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-live-versions	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	estimate-live-data-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	total-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	live-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	estimate-pending-compaction-bytes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-running-compactions	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-running-flushes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	actual-delayed-write-rate	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	is-write-stopped	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	block-cache-capacity	33554432.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	block-cache-usage	4096.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	block-cache-pinned-usage	64.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-immutable-mem-table-flushed	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-running-compaction-sorted-runs	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	base-level	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	current-super-version-number	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	is-file-deletions-enabled	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	min-log-number-to-keep	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	min-obsolete-sst-number-to-keep	18446744073709551616.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	obsolete-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	oldest-snapshot-sequence	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	oldest-snapshot-time	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	compaction-abort-count	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	num-blob-files	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	total-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	live-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	live-blob-file-garbage-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	cpu_util_pct	4.431
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	mem_avail_mb	126574.102
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	load1	4.723
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	proc_cpu_pct	100.048
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	peak_rss_mb	80.781
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	minflt	17949.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	majflt	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	vol_ctxsw	959.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	invol_ctxsw	26.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	rss_mb	80.250
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	io_read_mb	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	io_write_mb	55.273
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	threads	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	3.019	disk_bytes	57909002.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	wu_per_s	151218.450
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	ops_per_s	151219.441
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-immutable-mem-table	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	mem-table-flush-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	compaction-pending	0.000
