test_name,run_number,phase,engine,operation,ops_per_sec,duration_sec,avg_latency_us,stddev_us,cv_percent,p50_us,p95_us,p99_us,min_us,max_us,peak_rss_mb,peak_vms_mb,disk_read_mb,disk_write_mb,cpu_user_sec,cpu_sys_sec,cpu_percent,db_size_mb,write_amp,read_amp,space_amp,workload,pattern,ops_count,threads,batch_size,key_size,value_size
write_seq_5M,1,measurement,tidesdb,PUT,7262480.57,0.688,1046.53,286.53,27.38,976.00,1508.00,1777.00,510.00,3583.00,1156.22,1828.57,0.01,607.03,6.044,1.006,519.4,55.30,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,1,measurement,tidesdb,ITER,7482890.37,0.668,0,0,0,0,0,0,0,0,1156.22,1828.57,0.01,607.03,6.044,1.006,519.4,55.30,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,2,measurement,tidesdb,PUT,6800759.51,0.735,1076.71,307.58,28.57,992.00,1532.00,1808.00,517.00,4873.00,1154.80,1828.26,0.00,608.30,6.172,1.076,516.9,55.31,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,2,measurement,tidesdb,ITER,7503023.72,0.666,0,0,0,0,0,0,0,0,1154.80,1828.26,0.00,608.30,6.172,1.076,516.9,55.31,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,3,measurement,tidesdb,PUT,7868699.73,0.635,970.59,250.93,25.85,897.00,1419.00,1823.00,487.00,3454.00,1155.73,1832.19,0.00,608.67,5.588,1.037,508.5,55.31,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,3,measurement,tidesdb,ITER,7501008.89,0.667,0,0,0,0,0,0,0,0,1155.73,1832.19,0.00,608.67,5.588,1.037,508.5,55.31,1.10,0.00,0.10,write,seq,5000000,8,1000,16,100
write_seq_5M,1,measurement,rocksdb,PUT,2441366.91,2.048,3274.64,4126.01,126.00,2964.00,4319.00,7118.00,2210.00,104983.00,203.09,1293.67,0.29,741.20,7.190,0.970,271.9,119.11,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_seq_5M,1,measurement,rocksdb,ITER,5280544.78,0.947,0,0,0,0,0,0,0,0,203.09,1293.67,0.29,741.20,7.190,0.970,271.9,119.11,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_seq_5M,2,measurement,rocksdb,PUT,2580229.66,1.938,3098.55,2024.20,65.33,2948.00,3693.00,5037.00,2046.00,52522.00,228.06,1293.67,0.27,738.96,6.881,0.840,266.0,124.31,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_seq_5M,2,measurement,rocksdb,ITER,5203823.35,0.961,0,0,0,0,0,0,0,0,228.06,1293.67,0.27,738.96,6.881,0.840,266.0,124.31,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_seq_5M,3,measurement,rocksdb,PUT,2416634.57,2.069,3308.40,4327.25,130.80,2952.00,3710.00,6529.00,2155.00,92083.00,234.79,1293.67,0.24,739.32,6.999,0.795,257.9,124.38,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_seq_5M,3,measurement,rocksdb,ITER,5272904.44,0.948,0,0,0,0,0,0,0,0,234.79,1293.67,0.24,739.32,6.999,0.795,257.9,124.38,1.34,0.00,0.22,write,seq,5000000,8,1000,16,100
write_random_5M,1,measurement,tidesdb,PUT,2559228.22,1.954,2968.48,1190.53,40.11,2781.00,5149.00,6324.00,707.00,9064.00,1155.08,1821.74,0.03,608.02,17.796,1.217,554.9,43.89,1.10,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,1,measurement,tidesdb,ITER,3397544.66,1.472,0,0,0,0,0,0,0,0,1155.08,1821.74,0.03,608.02,17.796,1.217,554.9,43.89,1.10,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,2,measurement,tidesdb,PUT,2484363.42,2.013,2872.11,1102.94,38.40,2617.00,4902.00,6383.00,814.00,8550.00,1164.31,1807.08,0.00,604.73,17.017,1.149,527.3,43.89,1.09,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,2,measurement,tidesdb,ITER,3492134.67,1.432,0,0,0,0,0,0,0,0,1164.31,1807.08,0.00,604.73,17.017,1.149,527.3,43.89,1.09,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,3,measurement,tidesdb,PUT,2644772.18,1.891,2851.92,1089.12,38.19,2585.00,5046.00,6045.00,696.00,8212.00,1156.15,1819.11,0.01,607.47,17.319,1.213,550.0,43.90,1.10,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,3,measurement,tidesdb,ITER,3382837.78,1.478,0,0,0,0,0,0,0,0,1156.15,1819.11,0.01,607.47,17.319,1.213,550.0,43.90,1.10,0.00,0.08,write,random,5000000,8,1000,16,100
write_random_5M,1,measurement,rocksdb,PUT,1849384.64,2.704,4322.92,1296.02,29.98,4239.00,5615.00,8091.00,2390.00,27304.00,232.66,1293.80,0.23,690.19,10.005,0.883,268.0,80.42,1.25,0.00,0.15,write,random,5000000,8,1000,16,100
write_random_5M,1,measurement,rocksdb,ITER,3690489.02,1.355,0,0,0,0,0,0,0,0,232.66,1293.80,0.23,690.19,10.005,0.883,268.0,80.42,1.25,0.00,0.15,write,random,5000000,8,1000,16,100
write_random_5M,2,measurement,rocksdb,PUT,1769144.98,2.826,4518.22,1071.43,23.71,4393.00,6218.00,8978.00,2554.00,12884.00,237.66,1293.80,0.26,690.51,10.624,0.888,275.2,79.89,1.25,0.00,0.14,write,random,5000000,8,1000,16,100
write_random_5M,2,measurement,rocksdb,ITER,3698807.58,1.352,0,0,0,0,0,0,0,0,237.66,1293.80,0.26,690.51,10.624,0.888,275.2,79.89,1.25,0.00,0.14,write,random,5000000,8,1000,16,100
write_random_5M,3,measurement,rocksdb,PUT,1844197.07,2.711,4335.25,982.85,22.67,4196.00,6127.00,7323.00,2360.00,12765.00,177.46,1293.80,0.23,691.76,10.050,0.873,270.8,74.19,1.25,0.00,0.13,write,random,5000000,8,1000,16,100
write_random_5M,3,measurement,rocksdb,ITER,3804850.73,1.314,0,0,0,0,0,0,0,0,177.46,1293.80,0.23,691.76,10.050,0.873,270.8,74.19,1.25,0.00,0.13,write,random,5000000,8,1000,16,100
write_zipfian_5M,1,measurement,tidesdb,PUT,3131121.34,1.597,2303.48,2955.07,128.29,2255.00,3545.00,4100.00,754.00,121525.00,586.11,1105.44,0.00,576.93,9.942,1.566,641.9,10.22,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,1,measurement,tidesdb,ITER,3359823.96,0.195,0,0,0,0,0,0,0,0,586.11,1105.44,0.00,576.93,9.942,1.566,641.9,10.22,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,2,measurement,tidesdb,PUT,2980451.81,1.678,2421.27,2571.63,106.21,2423.00,3697.00,4314.00,717.00,130796.00,583.26,1105.44,0.00,576.93,10.235,1.734,645.0,10.20,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,2,measurement,tidesdb,ITER,3693068.80,0.177,0,0,0,0,0,0,0,0,583.26,1105.44,0.00,576.93,10.235,1.734,645.0,10.20,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,3,measurement,tidesdb,PUT,3144559.16,1.590,2315.40,2453.78,105.98,2266.00,3543.00,4096.00,677.00,121960.00,593.21,1105.44,0.00,576.93,9.905,1.626,649.0,10.18,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,3,measurement,tidesdb,ITER,3512249.57,0.186,0,0,0,0,0,0,0,0,593.21,1105.44,0.00,576.93,9.905,1.626,649.0,10.18,1.04,0.00,0.02,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,1,measurement,rocksdb,PUT,1383991.10,3.613,5715.03,2158.03,37.76,5684.00,8252.00,10987.00,1323.00,76524.00,198.48,1293.67,0.29,678.54,10.532,1.158,295.2,63.70,1.23,0.00,0.12,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,1,measurement,rocksdb,ITER,1889663.01,0.347,0,0,0,0,0,0,0,0,198.48,1293.67,0.29,678.54,10.532,1.158,295.2,63.70,1.23,0.00,0.12,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,2,measurement,rocksdb,PUT,1492375.60,3.350,5305.03,1686.21,31.79,5527.00,7177.00,8244.00,1179.00,73724.00,175.04,1293.67,0.24,680.00,9.827,1.182,299.1,53.05,1.23,0.00,0.10,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,2,measurement,rocksdb,ITER,1993654.48,0.329,0,0,0,0,0,0,0,0,175.04,1293.67,0.24,680.00,9.827,1.182,299.1,53.05,1.23,0.00,0.10,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,3,measurement,rocksdb,PUT,1480393.67,3.377,5358.19,1777.40,33.17,5467.00,7475.00,9175.00,1239.00,75880.00,182.30,1293.67,0.22,679.62,10.432,1.035,284.9,62.34,1.23,0.00,0.11,write,zipfian,5000000,8,1000,16,100
write_zipfian_5M,3,measurement,rocksdb,ITER,1024311.15,0.641,0,0,0,0,0,0,0,0,182.30,1293.67,0.22,679.62,10.432,1.035,284.9,62.34,1.23,0.00,0.11,write,zipfian,5000000,8,1000,16,100
read_random_warm_5M,1,warm_cache,tidesdb,GET,3061808.11,1.633,2.41,3.97,165.23,2.00,3.00,5.00,0.00,705.00,850.21,1240.66,0.00,0.00,11.588,1.989,504.4,43.79,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,1,warm_cache,tidesdb,ITER,6832010.43,0.732,0,0,0,0,0,0,0,0,850.21,1240.66,0.00,0.00,11.588,1.989,504.4,43.79,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,2,warm_cache,tidesdb,GET,3023190.29,1.654,2.46,3.65,148.13,2.00,4.00,5.00,0.00,569.00,849.83,1240.64,0.00,0.00,12.015,1.830,520.5,43.88,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,2,warm_cache,tidesdb,ITER,7361417.63,0.679,0,0,0,0,0,0,0,0,849.83,1240.64,0.00,0.00,12.015,1.830,520.5,43.88,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,3,warm_cache,tidesdb,GET,3100006.20,1.613,2.37,4.00,168.86,2.00,3.00,5.00,0.00,2265.00,851.35,1112.84,0.00,0.00,11.709,1.656,509.4,43.74,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,3,warm_cache,tidesdb,ITER,7305370.32,0.684,0,0,0,0,0,0,0,0,851.35,1112.84,0.00,0.00,11.709,1.656,509.4,43.74,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,1,warm_cache,rocksdb,GET,1772311.81,2.821,4.21,4.90,116.23,4.00,8.00,13.00,0.00,5545.00,234.54,1302.43,0.00,0.00,20.254,2.615,548.0,52.99,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,1,warm_cache,rocksdb,ITER,4967117.68,1.007,0,0,0,0,0,0,0,0,234.54,1302.43,0.00,0.00,20.254,2.615,548.0,52.99,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,2,warm_cache,rocksdb,GET,1794294.22,2.787,3.91,2.67,68.40,4.00,8.00,11.00,0.00,586.00,221.36,1302.43,0.00,0.00,18.605,2.774,514.7,53.04,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,2,warm_cache,rocksdb,ITER,4984349.14,1.003,0,0,0,0,0,0,0,0,221.36,1302.43,0.00,0.00,18.605,2.774,514.7,53.04,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,3,warm_cache,rocksdb,GET,1804532.99,2.771,4.07,2.72,66.81,4.00,8.00,12.00,1.00,918.00,199.28,1302.30,0.00,0.00,19.599,2.635,534.0,52.92,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_warm_5M,3,warm_cache,rocksdb,ITER,4797083.37,1.042,0,0,0,0,0,0,0,0,199.28,1302.30,0.00,0.00,19.599,2.635,534.0,52.92,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_seq_warm_5M,1,warm_cache,tidesdb,GET,5062891.23,0.988,1.44,2.91,201.87,1.00,2.00,3.00,0.00,681.00,845.55,1112.77,0.00,0.00,6.834,1.854,444.5,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,1,warm_cache,tidesdb,ITER,7575677.23,0.660,0,0,0,0,0,0,0,0,845.55,1112.77,0.00,0.00,6.834,1.854,444.5,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,2,warm_cache,tidesdb,GET,5026762.48,0.995,1.47,3.00,204.13,1.00,2.00,3.00,0.00,589.00,846.04,1112.79,0.00,0.00,7.144,1.739,441.7,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,2,warm_cache,tidesdb,ITER,7143500.06,0.700,0,0,0,0,0,0,0,0,846.04,1112.79,0.00,0.00,7.144,1.739,441.7,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,3,warm_cache,tidesdb,GET,4616263.84,1.083,1.56,3.38,216.76,1.00,2.00,3.00,0.00,550.00,845.30,1112.61,0.00,0.00,7.471,1.854,448.2,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,3,warm_cache,tidesdb,ITER,7526572.56,0.664,0,0,0,0,0,0,0,0,845.30,1112.61,0.00,0.00,7.471,1.854,448.2,55.30,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,1,warm_cache,rocksdb,GET,3448727.76,1.450,1.94,1.85,94.94,2.00,4.00,6.00,0.00,2725.00,197.40,1293.21,0.01,87.18,13.193,0.571,474.0,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,1,warm_cache,rocksdb,ITER,4580230.99,1.092,0,0,0,0,0,0,0,0,197.40,1293.21,0.01,87.18,13.193,0.571,474.0,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,2,warm_cache,rocksdb,GET,3129482.98,1.598,1.95,1.31,67.27,2.00,4.00,6.00,0.00,625.00,209.00,1293.34,0.00,87.18,13.349,0.452,469.6,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,2,warm_cache,rocksdb,ITER,4949059.33,1.010,0,0,0,0,0,0,0,0,209.00,1293.34,0.00,87.18,13.349,0.452,469.6,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,3,warm_cache,rocksdb,GET,3095643.62,1.615,1.96,1.30,66.53,2.00,4.00,6.00,0.00,544.00,201.19,1293.34,0.00,87.18,13.445,0.542,472.8,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_seq_warm_5M,3,warm_cache,rocksdb,ITER,4944781.62,1.011,0,0,0,0,0,0,0,0,201.19,1293.34,0.00,87.18,13.445,0.542,472.8,87.33,0.00,0.00,0.00,read,seq,5000000,8,1000,16,100
read_zipfian_warm_5M,1,warm_cache,tidesdb,GET,3057191.49,1.635,1.77,3.26,183.72,2.00,3.00,3.00,0.00,5729.00,130.07,594.62,0.00,0.00,9.963,2.452,604.4,10.15,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,1,warm_cache,tidesdb,ITER,7559641.86,0.086,0,0,0,0,0,0,0,0,130.07,594.62,0.00,0.00,9.963,2.452,604.4,10.15,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,2,warm_cache,tidesdb,GET,3205356.28,1.560,1.72,2.01,116.86,2.00,3.00,3.00,0.00,517.00,130.00,594.63,0.00,0.00,9.816,2.238,617.0,10.20,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,2,warm_cache,tidesdb,ITER,7731738.97,0.085,0,0,0,0,0,0,0,0,130.00,594.63,0.00,0.00,9.816,2.238,617.0,10.20,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,3,warm_cache,tidesdb,GET,3186927.99,1.569,1.71,1.70,99.38,2.00,3.00,3.00,0.00,424.00,130.48,594.63,0.00,0.00,9.958,2.098,615.3,10.18,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,3,warm_cache,tidesdb,ITER,7714789.11,0.085,0,0,0,0,0,0,0,0,130.48,594.63,0.00,0.00,9.958,2.098,615.3,10.18,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,1,warm_cache,rocksdb,GET,2199978.97,2.273,3.05,2.09,68.65,2.00,6.00,9.00,0.00,330.00,153.98,1296.48,0.00,0.00,15.780,2.171,614.6,36.37,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,1,warm_cache,rocksdb,ITER,2231941.40,0.294,0,0,0,0,0,0,0,0,153.98,1296.48,0.00,0.00,15.780,2.171,614.6,36.37,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,2,warm_cache,rocksdb,GET,1988645.63,2.514,3.43,2.45,71.59,3.00,8.00,10.00,0.00,505.00,154.99,1296.16,0.00,0.00,17.616,2.400,628.1,37.49,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,2,warm_cache,rocksdb,ITER,2145035.05,0.306,0,0,0,0,0,0,0,0,154.99,1296.16,0.00,0.00,17.616,2.400,628.1,37.49,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,3,warm_cache,rocksdb,GET,2216802.39,2.256,3.07,2.15,70.15,2.00,6.00,9.00,0.00,865.00,154.57,1296.36,0.00,0.00,15.900,2.147,612.4,36.54,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_zipfian_warm_5M,3,warm_cache,rocksdb,ITER,2080660.85,0.316,0,0,0,0,0,0,0,0,154.57,1296.36,0.00,0.00,15.900,2.147,612.4,36.54,0.00,0.00,0.00,read,zipfian,5000000,8,1000,16,100
read_random_cold_5M,1,cold_cache,tidesdb,GET,2873967.89,1.740,2.52,4.77,189.52,2.00,4.00,5.00,0.00,2637.00,850.91,1240.84,3.30,0.00,12.403,1.677,512.0,43.97,0.00,0.01,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,1,cold_cache,tidesdb,ITER,7236141.34,0.691,0,0,0,0,0,0,0,0,850.91,1240.84,3.30,0.00,12.403,1.677,512.0,43.97,0.00,0.01,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,2,cold_cache,tidesdb,GET,2944384.12,1.698,2.44,4.05,165.98,2.00,4.00,5.00,0.00,1633.00,850.24,1112.66,1.93,0.00,12.159,1.558,504.6,43.70,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,2,cold_cache,tidesdb,ITER,7211053.10,0.693,0,0,0,0,0,0,0,0,850.24,1112.66,1.93,0.00,12.159,1.558,504.6,43.70,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,3,cold_cache,tidesdb,GET,2776556.09,1.801,2.52,4.29,169.93,2.00,4.00,5.00,0.00,743.00,849.69,1112.62,2.00,0.00,12.564,1.588,497.7,43.53,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,3,cold_cache,tidesdb,ITER,7095650.79,0.705,0,0,0,0,0,0,0,0,849.69,1112.62,2.00,0.00,12.564,1.588,497.7,43.53,0.00,0.00,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,1,cold_cache,rocksdb,GET,1611875.78,3.102,4.37,13.27,303.76,4.00,8.00,13.00,0.00,9231.00,210.73,1302.40,41.56,0.00,19.867,2.281,491.0,52.97,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,1,cold_cache,rocksdb,ITER,4712864.05,1.061,0,0,0,0,0,0,0,0,210.73,1302.40,41.56,0.00,19.867,2.281,491.0,52.97,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,2,cold_cache,rocksdb,GET,1841501.25,2.715,4.17,30.55,732.82,4.00,8.00,13.00,0.00,24358.00,225.59,1302.78,41.91,0.00,19.166,2.060,508.2,52.78,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,2,cold_cache,rocksdb,ITER,4561823.20,1.096,0,0,0,0,0,0,0,0,225.59,1302.78,41.91,0.00,19.166,2.060,508.2,52.78,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,3,cold_cache,rocksdb,GET,1850398.95,2.702,4.15,8.65,208.31,4.00,8.00,13.00,1.00,4220.00,213.34,1302.40,41.57,0.00,19.607,1.947,489.7,53.02,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_random_cold_5M,3,cold_cache,rocksdb,ITER,3741299.61,1.336,0,0,0,0,0,0,0,0,213.34,1302.40,41.57,0.00,19.607,1.947,489.7,53.02,0.00,0.08,0.00,read,random,5000000,8,1000,16,100
read_seq_cold_5M,1,cold_cache,tidesdb,GET,3983638.40,1.255,1.68,5.02,298.30,1.00,3.00,4.00,0.00,2524.00,843.47,1112.81,27.50,0.00,8.229,1.772,430.6,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,1,cold_cache,tidesdb,ITER,7120032.35,0.702,0,0,0,0,0,0,0,0,843.47,1112.81,27.50,0.00,8.229,1.772,430.6,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,2,cold_cache,tidesdb,GET,4166826.40,1.200,1.73,7.40,427.83,2.00,3.00,3.00,0.00,10899.00,842.85,1112.78,27.34,0.00,8.247,1.932,459.9,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,2,cold_cache,tidesdb,ITER,7278168.70,0.687,0,0,0,0,0,0,0,0,842.85,1112.78,27.34,0.00,8.247,1.932,459.9,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,3,cold_cache,tidesdb,GET,4175410.67,1.197,1.69,10.13,600.79,1.00,3.00,4.00,0.00,11171.00,844.13,1112.65,27.49,0.00,8.023,1.891,449.2,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,3,cold_cache,tidesdb,ITER,7312870.95,0.684,0,0,0,0,0,0,0,0,844.13,1112.65,27.49,0.00,8.023,1.891,449.2,55.31,0.00,0.05,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,1,cold_cache,rocksdb,GET,2625508.50,1.904,2.56,23.44,914.59,2.00,4.00,7.00,0.00,6810.00,197.43,1293.78,85.11,87.18,14.723,0.598,453.8,87.29,0.00,0.15,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,1,cold_cache,rocksdb,ITER,4879486.44,1.025,0,0,0,0,0,0,0,0,197.43,1293.78,85.11,87.18,14.723,0.598,453.8,87.29,0.00,0.15,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,2,cold_cache,rocksdb,GET,2058094.24,2.429,3.05,54.29,1777.43,2.00,4.00,7.00,1.00,31885.00,225.29,1292.61,85.18,87.18,14.993,0.587,424.6,87.29,0.00,0.15,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,2,cold_cache,rocksdb,ITER,5598251.55,0.893,0,0,0,0,0,0,0,0,225.29,1292.61,85.18,87.18,14.993,0.587,424.6,87.29,0.00,0.15,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,3,cold_cache,rocksdb,GET,2098487.03,2.383,2.69,77.37,2875.79,2.00,4.00,7.00,0.00,100487.00,213.16,1292.49,86.11,87.18,14.234,0.650,416.5,87.29,0.00,0.16,0.00,read,seq,5000000,8,1000,16,100
read_seq_cold_5M,3,cold_cache,rocksdb,ITER,5851847.60,0.854,0,0,0,0,0,0,0,0,213.16,1292.49,86.11,87.18,14.234,0.650,416.5,87.29,0.00,0.16,0.00,read,seq,5000000,8,1000,16,100
overwrite_5M,1,overwrite,tidesdb,PUT,6735757.58,0.742,1028.49,357.95,34.80,925.00,1549.00,2529.00,570.00,6695.00,1171.80,2122.66,0.03,652.14,8.735,0.827,450.8,103.92,1.18,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,1,overwrite,tidesdb,ITER,3627902.05,1.378,0,0,0,0,0,0,0,0,1171.80,2122.66,0.03,652.14,8.735,0.827,450.8,103.92,1.18,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,2,overwrite,tidesdb,PUT,7062885.10,0.708,1035.05,407.98,39.42,913.00,1521.00,2811.00,504.00,7174.00,1170.31,2091.68,0.02,646.82,8.519,0.706,443.9,103.91,1.17,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,2,overwrite,tidesdb,ITER,3650631.63,1.370,0,0,0,0,0,0,0,0,1170.31,2091.68,0.02,646.82,8.519,0.706,443.9,103.91,1.17,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,3,overwrite,tidesdb,PUT,8162399.09,0.613,895.31,289.57,32.34,822.00,1308.00,2116.00,526.00,4478.00,1213.85,2145.31,0.04,657.60,8.087,0.886,450.1,103.92,1.19,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,3,overwrite,tidesdb,ITER,3623558.64,1.380,0,0,0,0,0,0,0,0,1213.85,2145.31,0.04,657.60,8.087,0.886,450.1,103.92,1.19,0.00,0.19,write,seq,5000000,8,1000,16,100
overwrite_5M,1,overwrite,rocksdb,PUT,1448235.99,3.452,5521.89,50473.21,914.06,3147.00,4452.00,8671.00,1904.00,1264542.00,223.07,1294.13,0.19,882.07,11.718,1.149,237.8,215.78,1.59,0.00,0.39,write,seq,5000000,8,1000,16,100
overwrite_5M,1,overwrite,rocksdb,ITER,2562995.88,1.951,0,0,0,0,0,0,0,0,223.07,1294.13,0.19,882.07,11.718,1.149,237.8,215.78,1.59,0.00,0.39,write,seq,5000000,8,1000,16,100
overwrite_5M,2,overwrite,rocksdb,PUT,1465948.08,3.411,5453.13,43343.04,794.83,3220.00,4786.00,7066.00,414.00,1073645.00,221.53,1294.16,0.07,873.61,11.988,1.220,240.1,216.62,1.58,0.00,0.39,write,seq,5000000,8,1000,16,100
overwrite_5M,2,overwrite,rocksdb,ITER,2414544.44,2.071,0,0,0,0,0,0,0,0,221.53,1294.16,0.07,873.61,11.988,1.220,240.1,216.62,1.58,0.00,0.39,write,seq,5000000,8,1000,16,100
overwrite_5M,3,overwrite,rocksdb,PUT,2303916.01,2.170,3469.85,10521.69,303.23,2940.00,3873.00,6379.00,2118.00,266432.00,247.39,1294.14,0.18,872.57,11.183,1.081,292.2,217.08,1.58,0.00,0.39,write,seq,5000000,8,1000,16,100
overwrite_5M,3,overwrite,rocksdb,ITER,2483150.58,2.014,0,0,0,0,0,0,0,0,247.39,1294.14,0.18,872.57,11.183,1.081,292.2,217.08,1.58,0.00,0.39,write,seq,5000000,8,1000,16,100
mixed_random_5M,1,measurement,tidesdb,PUT,2705427.14,1.848,2800.87,1044.13,37.28,2568.00,4738.00,6548.00,787.00,9475.00,1279.16,1821.91,0.01,608.02,41.111,1.589,618.0,43.92,1.10,0.00,0.08,mixed,random,5000000,8,1000,16,100
mixed_random_5M,1,measurement,tidesdb,GET,1647043.24,3.036,4.64,4.37,94.14,4.00,9.00,12.00,0.00,4031.00,1279.16,1821.91,0.01,608.02,41.111,1.589,618.0,43.92,1.10,0.00,0.08,mixed,random,5000000,8,1000,16,100
